,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
213,COVERTSchedulingRule_CTRoutingRule,_1_29,4163.127,44836.67578125,0.03673883154988289,0.033831819833588635
214,COVERTSchedulingRule_CTRoutingRule,_1_10,4164.0938,62307.203125,0.02886361815035343,0.033201075530143585
215,COVERTSchedulingRule_CTRoutingRule,_1_87,4199.328,50732.09375,0.0439470075070858,0.0377120029224658
216,COVERTSchedulingRule_CTRoutingRule,_1_52,4224.6787,30964.328125,0.058443088084459305,0.041061620667972275
217,COVERTSchedulingRule_CTRoutingRule,_1_57,4226.6655,22295.8203125,0.03939419239759445,0.03767704597641605
218,COVERTSchedulingRule_CTRoutingRule,_1_19,4229.1133,28189.34765625,0.04105014353990555,0.04104325290273419
219,COVERTSchedulingRule_CTRoutingRule,_1_35,4241.2485,55746.96875,0.03607099875807762,0.035150908503184614
220,COVERTSchedulingRule_CTRoutingRule,_1_14,4256.1504,47717.09765625,0.04586803540587425,0.033832485069769005
221,COVERTSchedulingRule_CTRoutingRule,_1_28,4260.554,60323.62109375,0.032446060329675674,0.032336183486077835
222,COVERTSchedulingRule_CTRoutingRule,_1_45,4267.737,29954.26171875,0.03701400011777878,0.03579041164588944
223,COVERTSchedulingRule_CTRoutingRule,_1_92,4270.602,39250.390625,0.04015875980257988,0.0376766212174401
224,COVERTSchedulingRule_CTRoutingRule,_1_68,4272.4653,36379.4140625,0.034892112016677856,0.03606064799940942
225,COVERTSchedulingRule_CTRoutingRule,_1_20,4274.6655,21988.0390625,0.049083348363637924,0.03610191433498017
226,COVERTSchedulingRule_CTRoutingRule,_1_95,4279.3184,39141.2578125,0.0469939149916172,0.03404016768129402
227,COVERTSchedulingRule_CTRoutingRule,_1_56,4291.427,25771.083984375,0.03804946318268776,0.036704225258667116
228,COVERTSchedulingRule_CTRoutingRule,_1_15,4314.121,50364.6875,0.03875480592250824,0.035031904596649746
229,COVERTSchedulingRule_CTRoutingRule,_1_2,4320.8687,63254.40234375,0.06145435944199562,0.03227960123153024
230,COVERTSchedulingRule_CTRoutingRule,_1_25,4335.8213,22347.41015625,0.05112838000059128,0.038884800233146666
231,COVERTSchedulingRule_CTRoutingRule,_1_96,4337.3433,48761.25,0.051832009106874466,0.03126137651056766
232,COVERTSchedulingRule_CTRoutingRule,_1_44,4340.576,45429.34765625,0.03556216135621071,0.03475574352743422
233,COVERTSchedulingRule_CTRoutingRule,_1_67,4354.5215,40473.53515625,0.03696470707654953,0.03682878471208723
234,COVERTSchedulingRule_CTRoutingRule,_1_46,4356.6816,22310.783203125,0.03871127590537071,0.03700705026831381
235,COVERTSchedulingRule_CTRoutingRule,_1_38,4361.245,39293.04296875,0.058328256011009216,0.034755990511239426
236,COVERTSchedulingRule_CTRoutingRule,_1_65,4371.8394,28002.177734375,0.03990016505122185,0.037015460064365596
237,COVERTSchedulingRule_CTRoutingRule,_1_100,4376.6914,22402.48828125,0.030112899839878082,0.034909250004115995
238,COVERTSchedulingRule_CTRoutingRule,_1_58,4385.169,22462.4296875,0.04148268327116966,0.034953005417960134
239,COVERTSchedulingRule_CTRoutingRule,_1_75,4411.948,26214.84765625,0.03686561807990074,0.03793177805616021
