,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
121,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_19,4221.956,31592.23046875,0.24633994698524475,0.16838767862339404
122,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_56,4232.131,28109.171875,0.35132816433906555,0.13557334068640092
123,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_52,4234.0444,31614.265625,0.38107752799987793,0.2646569770274327
124,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_14,4236.138,46366.03125,0.26587435603141785,0.150055625454381
125,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_68,4237.714,38370.42578125,0.2620547413825989,0.0
126,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_20,4242.1826,26975.607421875,0.30093276500701904,0.0
127,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_57,4255.403,22040.380859375,0.06721135228872299,0.2631928146181002
128,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_46,4255.961,26767.068359375,0.3128065764904022,0.0
129,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_84,4274.924,41214.62890625,0.4021977484226227,0.27661372201567674
130,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_58,4278.6865,23467.578125,0.4915022850036621,0.0
131,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_67,4281.758,40925.90234375,0.32386383414268494,0.20695227820861126
132,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_16,4302.1367,31847.3359375,0.42782866954803467,0.21157857803408583
133,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_18,4303.7324,35479.08984375,0.2560579478740692,0.19118669200964514
134,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_100,4308.8164,23802.615234375,0.32928621768951416,0.05033646414097431
135,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_78,4319.7285,51944.625,0.3175714612007141,0.0
136,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_44,4332.576,45849.08984375,0.3032571077346802,0.07786361621926309
137,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_28,4334.2275,61812.9375,0.17590183019638062,0.026475237365271454
138,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_96,4337.3433,54586.40625,0.23054124414920807,0.0
139,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_38,4340.5317,37630.0390625,0.2754341661930084,0.17712630927453227
140,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_41,4351.743,47138.99609375,0.5991937518119812,0.18586055963419162
