,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
96,|Deep MARL-MR Beefy (S)_model_3,_1_60,5055.9854,30161.966796875,0.0,0.0
97,|Deep MARL-MR Beefy (S)_model_3,_1_76,5119.392,34700.3203125,0.3426746428012848,0.0
98,|Deep MARL-MR Beefy (S)_model_3,_1_49,5214.6455,31742.248046875,0.02390436641871929,0.0
99,|Deep MARL-MR Beefy (S)_model_3,_1_64,5420.541,21994.5390625,0.36579975485801697,0.18435541966737118
100,|Deep MARL-AS (GDT)_model_1,_1_28,3913.3706,59279.05859375,0.855165958404541,0.43407548532731377
101,|Deep MARL-AS (GDT)_model_1,_1_61,4006.1467,33910.765625,0.0,0.3128157270732151
102,|Deep MARL-AS (GDT)_model_1,_1_9,4022.3071,49091.8515625,0.0,0.41730907885683743
103,|Deep MARL-AS (GDT)_model_1,_1_40,4092.4463,55814.21875,0.32166925072669983,0.27082109087023876
104,|Deep MARL-AS (GDT)_model_1,_1_6,4100.3545,36368.96875,0.3929375112056732,0.2827476463039563
105,|Deep MARL-AS (GDT)_model_1,_1_3,4100.471,26260.732421875,0.0,0.3202532648417886
106,|Deep MARL-AS (GDT)_model_1,_1_77,4122.537,35530.8203125,0.0,0.47024761942867827
107,|Deep MARL-AS (GDT)_model_1,_1_89,4137.9717,40465.48828125,0.0,0.17284138479120012
108,|Deep MARL-AS (GDT)_model_1,_1_12,4140.716,39384.4765625,0.1660308539867401,0.3558668286460317
109,|Deep MARL-AS (GDT)_model_1,_1_10,4149.0938,59560.09375,0.0,0.5294742126268623
110,|Deep MARL-AS (GDT)_model_1,_1_48,4166.8237,56949.83203125,0.2219255268573761,0.3315858020782676
111,|Deep MARL-AS (GDT)_model_1,_1_31,4200.7207,30018.3359375,0.021956175565719604,0.3843855166290545
112,|Deep MARL-AS (GDT)_model_1,_1_51,4202.37,49829.3828125,0.0,0.40313902052064243
113,|Deep MARL-AS (GDT)_model_1,_1_57,4218.5156,23911.984375,0.2738165855407715,0.3033808983377682
114,|Deep MARL-AS (GDT)_model_1,_1_29,4243.07,43458.421875,0.0,0.517949631719907
115,|Deep MARL-AS (GDT)_model_1,_1_68,4262.136,35616.015625,0.21914273500442505,0.46283351024864794
