,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
130,CRSPTSchedulingRule_CTRoutingRule,_1_162,5038.9004,15784.8212890625,0.0739000141620636,0.09693688693250777
131,CRSPTSchedulingRule_CTRoutingRule,_1_196,5038.284,32857.3046875,0.06894538551568985,0.08587235592243025
132,CRSPTSchedulingRule_CTRoutingRule,_1_90,4937.75,27584.375,0.07595014572143555,0.11653950139638447
133,CRSPTSchedulingRule_CTRoutingRule,_1_97,4500.75,22093.521484375,0.1308256983757019,0.09227505673850728
134,CRSPTSchedulingRule_CTRoutingRule,_1_191,4309.8447,53934.0859375,0.1054496318101883,0.12800694825543937
135,CRSPTSchedulingRule_CTRoutingRule,_1_165,5083.9526,27353.69921875,0.08240365236997604,0.11308062694976526
136,CRSPTSchedulingRule_CTRoutingRule,_1_63,4565.0747,69540.7421875,0.07641966640949249,0.13291815077893154
137,CRSPTSchedulingRule_CTRoutingRule,_1_131,4352.745,74109.5703125,0.040480196475982666,0.10074769907148064
138,CRSPTSchedulingRule_CTRoutingRule,_1_37,4715.963,37741.484375,0.07191111147403717,0.10043005475129797
139,CRSPTSchedulingRule_CTRoutingRule,_1_109,4302.5166,34173.17578125,0.07947742938995361,0.08089174457009549
140,CRSPTSchedulingRule_CTRoutingRule,_1_30,3982.2249,58354.94921875,0.10045799612998962,0.11916388073227184
141,CRSPTSchedulingRule_CTRoutingRule,_1_136,4318.3384,37550.53125,0.07124670594930649,0.10225184396767609
142,CRSPTSchedulingRule_CTRoutingRule,_1_39,4519.5483,18126.646484375,0.16046491265296936,0.09771753063794107
143,CRSPTSchedulingRule_CTRoutingRule,_1_100,4095.82,36843.93359375,0.1159786731004715,0.08259951085759443
144,CRSPTSchedulingRule_CTRoutingRule,_1_138,4708.4287,34347.1953125,0.08497446030378342,0.09608250012225862
145,CRSPTSchedulingRule_CTRoutingRule,_1_107,4866.1553,22651.94921875,0.12119121849536896,0.09457540605931498
146,CRSPTSchedulingRule_CTRoutingRule,_1_8,4760.2144,40955.15234375,0.09577184170484543,0.12294393926369478
147,CRSPTSchedulingRule_CTRoutingRule,_1_1,3928.935,41137.9140625,0.08105839788913727,0.1361999681993611
148,CRSPTSchedulingRule_CTRoutingRule,_1_6,4355.975,33545.34375,0.08862370252609253,0.09448664694877792
149,CRSPTSchedulingRule_CTRoutingRule,_1_200,4309.896,38156.2890625,0.07038406282663345,0.11533343711695454
150,CRSPTSchedulingRule_CTRoutingRule,_1_7,4290.5845,31624.236328125,0.15228688716888428,0.11064445601927408
151,CRSPTSchedulingRule_CTRoutingRule,_1_9,4111.122,36205.72265625,0.09952148050069809,0.0634959118982886
152,CRSPTSchedulingRule_CTRoutingRule,_1_125,4702.1636,22832.71484375,0.1601489633321762,0.06254254675355934
153,CRSPTSchedulingRule_CTRoutingRule,_1_23,4929.0337,22059.37890625,0.051269058138132095,0.09698100035082426
154,CRSPTSchedulingRule_CTRoutingRule,_1_24,4920.2593,48523.8515625,0.03908379748463631,0.11194283660770284
155,CRSPTSchedulingRule_CTRoutingRule,_1_122,4379.4106,18317.62109375,0.08793459832668304,0.11548386700397636
156,CRSPTSchedulingRule_CTRoutingRule,_1_114,4659.5615,31428.97265625,0.07446674257516861,0.10569146231781942
157,CRSPTSchedulingRule_CTRoutingRule,_1_12,4444.22,37037.3359375,0.06202235072851181,0.06914844009448667
158,CRSPTSchedulingRule_CTRoutingRule,_1_15,3950.8955,32052.55078125,0.1040891781449318,0.10087423567945208
159,CRSPTSchedulingRule_CTRoutingRule,_1_113,4392.1387,34434.5,0.10097645968198776,0.07759779942253958
